ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"CK-ERASECLAYK-61468","Creative Kids World Tour Eraser Clay - Sculpt Over 25 Miniature Erasers","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,24.9900,0.0000,0.0000,12.4900,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.8100,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","6-8,CREATIVE KIDS,Creative Kids™,MCF,Retail,Tactile Adventures","","Tax Exempt","Tax Exempt",ACTIVE,"<ul>
<li>
<span data-contrast=""auto"" data-mce-fragment=""1"">Embark on a Creative Tour: Take a journey around the world by creating interesting staple items from each country using eraser clay. Bake your figurines and turn them into unique pencil toppers or bookmarks that act as a real eraser!</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""none"" data-mce-fragment=""1"">Educational and Entertaining: Follow along in the 80-page booklet for step-by-step instructions on how to make the clay creations. There you’ll also learn fun facts about all the different countries that will keep you entertained while sculpting.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""none"" data-mce-fragment=""1"">13 Clay Colors for Hours of Fun: Everything you need is included. You get a rainbow of vibrant clay colors as well as all the necessary tools. Sculpt, design, form and bake your figures to turn them into creative pencil toppers, bookmarks or simple erasers.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""none"" data-mce-fragment=""1"">Save a Seat for Your Friends: Have your friends or family join in on the fun. There's enough material for lots of people to enjoy! It’s the perfect sleepover or party entertainment so invite your BFFs over to create something unique that makes a great accessory.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
<li>
<span data-contrast=""none"" data-mce-fragment=""1"">The Creative Kids Promise: Our products are unique in its creativity and safe in its design. All the contents are non-toxic and safe for kids to use but adult supervision is recommended. We worry about safety, so you don’t have to.</span><span data-ccp-props='{""201341983"":0,""335551550"":6,""335551620"":6,""335559739"":160,""335559740"":240}' data-mce-fragment=""1""> </span>
</li>
</ul>
<p><b><span data-contrast=""none"">Grab Your Passport and Get Ready For Takeoff</span></b><span data-ccp-props='{""134233117"":true,""134233118"":true,""201341983"":0,""335559740"":240}'> </span></p>
<p><span data-contrast=""none"">Introduce kids to a creative outlet that will keep them endlessly entertained as they design and create clay erasers. They'll work on important fine motor skills and develop hand-eye coordination while being introduced to different foods and souvenirs from various countries. Challenge their imaginative thinking by having them create their own food items to add to the menu!</span><span data-ccp-props='{""134233117"":true,""134233118"":true,""201341983"":0,""335559740"":240}'> </span></p>
<p><span data-contrast=""none"">The Creative Kid’s World Tour Eraser Clay Kit comes with an in-depth instruction booklet that helps kids easily achieve realistic looking clay art. Follow along for effortless fun and decorate your pencils with this unique eraser topper. The finished product could be used as a unique bookmark as well!</span><span data-ccp-props='{""134233117"":true,""134233118"":true,""201341983"":0,""335559740"":240}'> </span></p>
<p><b><span data-contrast=""none"">Unearth a Perfect Present</span></b><span data-ccp-props='{""201341983"":0,""335559739"":160,""335559740"":276,""469777462"":[1504],""469777927"":[0],""469777928"":[1]}'> </span></p>
<p><span data-contrast=""none"">This kit makes the best birthday or holiday present! It's a gift that will keep kids entertained long after the party’s over. They'll get to create their favorite countries, souvenirs, and animals to take on wild adventures. There’s enough clay and tools for everyone so invite friends to join in on the fun!</span><span data-ccp-props='{""201341983"":0,""335559739"":160,""335559740"":276,""469777462"":[1504],""469777927"":[0],""469777928"":[1]}'> </span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ZZ-STSND-GRN-62974","Creative Kids Zzand Stretch Sand Stretchy Sand Kit with Molding Tools - Reusable Craft Sand - Stress Relieving Children's Slime Play Sand for Kids - Sensory & Therapy Sand – Ages 3 & Up","Toys","ZZAND",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","ZZ-STSND-PINK-60922","Creative Kids Zzand Stretch Sand","color","Green Stretch Sand","size","Stretch Sand","style","Reusable","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ZZ-STSND-PINK-60922","Creative Kids Zzand Stretch Sand Stretchy Sand Kit with Molding Tools - Reusable Craft Sand - Stress Relieving Children's Slime Play Sand for Kids - Sensory & Therapy Sand – Ages 3 & Up","Toys","ZZAND",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.1700,Unit,,,,,"","","","","","","","","","","","","ZZ-STSND-PINK-60922","Creative Kids Zzand Stretch Sand","color","Pink Stretch Sand","size","Stretch Sand","style","Reusable","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ZZ-STSND-PURPLE-60923","Creative Kids Zzand Stretch Sand Stretchy Sand Kit with Molding Tools - Reusable Craft Sand - Stress Relieving Children's Slime Play Sand for Kids - Sensory & Therapy Sand – Ages 3 & Up","Toys","ZZAND",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.0700,Unit,,,,,"","","","","","","","","","","","","ZZ-STSND-PINK-60922","Creative Kids Zzand Stretch Sand","color","Purple Stretch Sand","size","Stretch Sand","style","Reusable","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ZZ-SSND-BLUE-60921","Creative Kids ZZAND Stretchy Sand Kit with Molding Tools - Reusable Craft Sand - Stress Relieving Children's Slime Play Sand for Kids - Sensory & Therapy Sand – Ages 3 & Up","Toys","ZZAND",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","ZZ-STSND-PINK-60922","Creative Kids Zzand Stretch Sand","color","Blue Stretch Sand","size","Stretch Sand","style","ZZ-SAB","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"85636-Case Pack 24","CROSS STITCH ASTD Case Pack 24","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"HOWARD Taizhou Meiqile Handicraft Co., Ltd","327567","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 24,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60886","CROSS STITCH ASTD(Butterfly)","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60884","CROSS STITCH ASTD(Cupcake)","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60888","CROSS STITCH ASTD(Frog)","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60885","CROSS STITCH ASTD(Heart)","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60887","CROSS STITCH ASTD(Unicorn)","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"9177","Crunchy Creation Cupcake Foil Bag","Toys","Play-Doh",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"9257","Crunchy Creations Donut Foil Bag","Toys","Play-Doh",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"9258","Crunchy Creations Macaroons Foil Bag","Toys","Play-Doh",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"63203","CRYSTAL GROWING KIT","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,5.9900,0.0000,3.0000,2.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.8273,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","Barcode,Description,FaireImport,Images,MarketTimePrice,Wholesale","","Tax Exempt","Tax Exempt",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63203-Case Pack 6","CRYSTAL GROWING KIT-Case Pack 6","Toys","",Stock,,FIFO,16.0000,11.5000,12.5000,5.8000,16.0000,11.5000,12.5000,6.0000,0.0000,1.331000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"61152","Cute Clay Cat Ferris Wheel","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,24.9900,0.0000,12.5000,12.4900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.2800,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Sculpt Cute Creations: make over 7 clay characters using the clay, tool and accessories. Our step-by-step guide makes it easy for young kids to follow along and easily create little animals</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">Enjoy The Ride! Build a sturdy foam ferris wheel to take your new creations on a joyful ride. The setup is easy and fun to do. The solid foam ensures your clay characters get a lasting adventure</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">8 Clay colors for hours of fun: Everything you need is included. You get a rainbow of vibrant clay colors as well as all the necessary tools. Design your own characters with the extra clay.</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">‘Wheel’ You Invite Your Friends? Ask your BFFs to join in on the fun. It is the perfect sleepover or party entertainment and there are enough materials for everyone to make their own squishy friend</span></li>
</ul>
<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">The Creative Kids Promise: our products are unique in its creativity, and safe in its design. All contents are non-toxic and safe for kids to use but adult supervision is recommended</span></li>
</ul>
<h3 class=""a-spacing-mini"">Sculpt Fun Figurines to Take to the Fair</h3>
<p class=""a-spacing-base"">Introduce kids to a creative outlet that will keep them endlessly entertained as they design and create air clay creatures.</p>
<p class=""a-spacing-base"">They'll work on important fine motor skills and develop hand-eye coordination while creating a little bear, caterpillar, bunny and much more. Challenge their imaginative thinking by having them create their own designs and clay characters.</p>
<p class=""a-spacing-base"">The Creative Kid’s Air Clay Ferris Wheel kit comes with an in-depth instruction booklet so kids can easily create perfect looking characters every time.</p>
<p class=""a-spacing-base"">They can even add little accessories like ice cream and lollipops to give their character a treat! Setting up the ferris wheel takes little effort so the ride can start right away.</p>
<p class=""a-spacing-base"">Enjoy this mess-free kit that will keep kids entertained for hours. The clay is air dry so no hot tools are needed. Add your little clay animals to your toy collection and proudly show them off!</p>
<h3 class=""a-spacing-mini"">A Sensory Treat</h3>
<p class=""a-spacing-base"">Air-dry clay is a great sensory play material that will soothe the senses while helping kids work on important fine motor skills.</p>
<p class=""a-spacing-base"">Indulge the sense of touch with the velvety soft feel of the clay. Sensory play can calm the mind and help build nerve connection in the brain.</p>
<p class=""a-spacing-base"">Give kids a soothing activity that will help them reach important milestones while exercising their creative potential.</p>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"60860","CYO VINYL BANKS-UNICORN","Toys","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899608606",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.4500,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"Damage","Damage","Toys","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"64209","Dazzle Dome  - Out of this World - Scented Blue Raspberry","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64209-Case Pack 12","Dazzle Dome  - Out of this World - Scented Blue Raspberry-Case Pack 12","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 12,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64207","Dazzle Dome  - Unicorn - Scented Grape","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64207-Case Pack 12","Dazzle Dome  - Unicorn - Scented Grape-Case Pack 12","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 12,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64210","Dazzle Dome Mermaid Shimmer - Scented Cotton Candy","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"64210-Case Pack 12","Dazzle Dome Mermaid Shimmer - Scented Cotton Candy-Case Pack 12","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,0.0000,Case Pack 12,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
